omega_rad_s,y_fit,y_lo_68,y_hi_68
605.3601440576231,53.67299100828647,53.24043256118652,54.120609624712884
605.4241696678671,53.716320109740316,53.28337179997708,54.16440656037989
605.4881952781112,53.75971796144436,53.326379212081285,54.20816246230268
605.5522208883554,53.803184711007184,53.36945494429525,54.25198769901737
605.6162464985995,53.84672050639992,53.41259914377845,54.29588241873555
605.6802721088435,53.89032549595677,53.45585051025679,54.33984677002856
605.7442977190876,53.933999828376294,53.4992155324035,54.38388090182868
605.8083233293318,53.97774365272158,53.54264971971965,54.427965911308114
605.8723489395759,54.02155711842146,53.58615322162577,54.472017622868805
605.9363745498199,54.06544037527107,53.62972618791221,54.51612798614777
606.000400160064,54.109393573433046,53.67336876874035,54.56030827774027
606.0644257703082,54.153416863437776,53.7170811146429,54.60455864678449
606.1284513805522,54.197510396184434,53.760863376525,54.648879242777646
606.1924769907963,54.24167432294201,53.80471570566522,54.693270215576966
606.2565026010404,54.285908795349684,53.848638253716004,54.73780483700123
606.3205282112846,54.33021396541784,53.89263117270472,54.78247922507
606.3845538215286,54.37458998552893,53.93669461503451,54.82730877646677
606.4485794317727,54.419037008438195,53.98082873348512,54.872188632135256
606.5126050420168,54.463555187274274,54.02468382149479,54.917093117298734
606.5766306522609,54.50814467554017,54.06859639613868,54.96194913756783
606.640656262505,54.55280562711431,54.11257879571904,55.0067731656748
606.7046818727491,54.59753819625066,54.156631169501686,55.05166857273925
606.7687074829932,54.64234253758018,54.200753667112274,55.09673726042153
606.8327330932373,54.68721880611108,54.24513092095831,55.14193330801088
606.8967587034814,54.732167157230144,54.289608454804224,55.187201704250754
606.9607843137255,54.77718774670307,54.334247163273396,55.232542604379006
607.0248099239695,54.822280730675324,54.378957766553555,55.27795616400613
607.0888355342137,54.86744626567334,54.423905717662954,55.32344253911641
607.1528611444578,54.912684508604706,54.46908401668221,55.36900188606801
607.2168867547019,54.95799561675927,54.51461909779655,55.41463436159409
607.280912364946,55.00337974780983,54.56008745843897,55.46034012280337
607.3449379751901,55.048837059813245,54.605136831603076,55.50611932718126
607.4089635854342,55.09436771121065,54.650277120014124,55.55197213258991
607.4729891956782,55.13997186082851,54.69589893930444,55.59789869726935
607.5370148059224,55.185649667879645,54.74168665911721,55.64389917983836
607.6010404161665,55.231401291963515,54.78747635370736,55.68997373929469
607.6650660264106,55.277226893067414,54.83268656772099,55.73612253501625
607.7290916366546,55.32312663156688,54.878060898429844,55.782592784689584
607.7931172468988,55.36910066822702,54.923794003838466,55.82914754785684
607.8571428571429,55.41514916420259,54.969436353726174,55.87577791110519
607.9211684673869,55.461272281039186,55.01472677395484,55.922484038528985
607.985194077631,55.507470180674154,55.060090020721866,55.96926609461865
608.0492196878752,55.55374302543687,55.10553133898104,56.01611759615366
608.1132452981193,55.60009097804985,55.15110753255925,56.062966834684275
608.1772709083633,55.64651420162944,55.1972798073771,56.1098922137631
608.2412965186074,55.69301285968672,55.24356302654336,56.15689389848528
608.3053221288516,55.7395871161279,55.28992185263931,56.20355677981086
608.3693477390956,55.786237135255355,55.33635645116923,56.25023624465185
608.4333733493397,55.832963081768575,55.382866988042636,56.29699086452609
608.4973989595838,55.87976512076443,55.42945362957454,56.34377911430774
608.561424569828,55.92664341773822,55.47611654248656,56.390565990223195
608.625450180072,55.973598138584315,55.522855893907646,56.43742807086569
608.6894757903161,56.0206294495973,55.56967185137516,56.48436551638542
608.7535014005603,56.06773751747208,55.61656458283522,56.53157756316551
608.8175270108043,56.114922509305,55.66353425664363,56.57899626024935
608.8815526210484,56.16218459259473,55.71057365415309,56.626491957502154
608.9455782312925,56.20952393524263,55.757182815253,56.67406482077617
609.0096038415367,56.256940705553724,55.80386762050531,56.7217150163131
609.0736294517807,56.30443507223732,55.85062823326214,56.76938753116621
609.1376550620248,56.35200720440818,55.89746481726368,56.8168959056876
609.2016806722689,56.399657271586555,55.94437753663804,56.86448097776184
609.265706282513,56.44738544369922,55.99136655590225,56.91214291063354
609.3297318927571,56.49519189108064,56.03843203996347,56.960700572598824
609.3937575030012,56.543076784473016,56.085574154118866,57.00953964229048
609.4577831132453,56.591040295027284,56.13279306405664,57.057992036306615
609.5218087234894,56.639082594303936,56.18008893585675,57.10646311147384
609.5858343337335,56.68720385427379,56.227461935991684,57.15501370994293
609.6498599439776,56.7354042473184,56.274912231326745,57.20364400431522
609.7138855542216,56.78368394623095,56.32253654555249,57.25235416759764
609.7779111644658,56.83204312421725,56.37035497922499,57.30114437320358
609.8419367747099,56.88048195489584,56.418159513172974,57.35001479495289
609.905962384954,56.92900061229924,56.466311540206995,57.39896560707313
609.969987995198,56.9775992708742,56.51442259274608,57.44799698419969
610.0340136054422,57.02627810548305,56.562612903463965,57.49710910137719
610.0980392156863,57.07503729140368,56.610882645494165,57.54617987943115
610.1620648259304,57.12387700433062,56.65923199238205,57.59523287416895
610.2260904361744,57.17279742037565,56.707661118085525,57.64436639139118
610.2901160464186,57.22179871606866,56.75610970880658,57.69358060520213
610.3541416566627,57.27088106835796,56.80477503926067,57.74287569010867
610.4181672669067,57.32004465461122,56.85353911882653,57.792459191905195
610.4821928771509,57.36928965261641,56.90252091812291,57.84231777012971
610.546218487395,57.418616240581784,56.951584230311525,57.8922590912076
610.6102440976391,57.4680245971372,57.00072923517406,57.94228333588796
610.6742697078831,57.51751490133433,57.04995611292326,57.99239068534136
610.7382953181273,57.567087332647894,57.099265044204046,58.042115737757875
610.8023209283714,57.61674207097565,57.148656210093655,58.09165291469362
610.8663465386154,57.66647929663936,57.19813255041998,58.14127118693378
610.9303721488595,57.71629919038574,57.247695236769154,58.19097072818787
610.9943977591037,57.76620193338656,57.29734074789496,58.24111987420064
611.0584233693478,57.816187707239585,57.34706351035982,58.291871322549554
611.1224489795918,57.86625669396921,57.39647411045899,58.34275214349152
611.1864745898359,57.916409076027314,57.44596681703883,58.39361095118029
611.2505002000801,57.96664503629329,57.49554181048085,58.44455483095744
611.3145258103241,58.01696475807517,57.54519927159475,58.495583969545386
611.3785514205682,58.06736842511036,57.594939381619355,58.546698554100665
611.4425770308123,58.11785622156571,57.64476232222271,58.59789877221388
611.5066026410565,58.168428332038566,57.69466827550313,58.64915707334958
611.5706282513005,58.219084941557234,57.744657423989835,58.70000230356112
611.6346538615446,58.269826235581796,57.79474510394417,58.75093202375473
611.6986794717888,58.32065240000431,57.84494685007569,58.801920228551126
611.7627050820328,58.37156362114962,57.89573870046964,58.85291211328094
611.8267306922769,58.422560085776304,57.946767660927726,58.903988683868675
611.890756302521,58.473641981076604,57.997883137382075,58.95515012416813
611.9547819127652,58.524809494677406,58.04850592129915,59.00639661845129
612.0188075230092,58.57606281464068,58.09901044410822,59.05772835140875
612.0828331332533,58.62740212946441,58.149643326051184,59.10914550815058
612.1468587434974,58.67882762808259,58.20068194487243,59.16085609481842
612.2108843537414,58.73033949986606,58.25194680952796,59.213011640808276
612.2749099639856,58.78193793462333,58.303359382961446,59.26525518651399
612.3389355742297,58.833623122600656,58.35503884173244,59.31758692613855
612.4029611844738,58.88539525448282,58.40680630160339,59.370007054334536
612.4669867947179,58.93725452139362,58.4586619599561,59.422459988273815
612.531012404962,58.9892011148968,58.5106060146462,59.47466846311271
612.5950380152061,59.04123522699582,58.562638664003046,59.52696446491883
612.6590636254501,59.09335705013479,58.61469956130399,59.57934818455172
612.7230892356943,59.14556677719936,58.66632959476826,59.63245485400173
612.7871148459384,59.197864601516535,58.71804683745416,59.68586857251437
612.8511404561825,59.25025071685557,58.76985148268485,59.73937359801457
612.9151660664265,59.302725317428305,58.821743724237145,59.79297013396771
612.9791916766707,59.35528859789002,58.87372375634256,59.84657310596589
613.0432172869148,59.40794075333939,58.92579177368733,59.8996460531356
613.1072428971588,59.46068197931925,58.97806430466448,59.95240344059566
613.1712685074029,59.513512471817315,59.03059431250391,60.005249250058
613.2352941176471,59.56643242726611,59.08322551591036,60.05818367339698
613.2993197278912,59.61944204254372,59.13598289491662,60.11146780791841
613.3633453381352,59.67254151497419,59.188861828736776,60.16553672960896
613.4273709483793,59.725731042328334,59.241831022046625,60.219613456231464
613.4913965586235,59.7790108228234,59.294890675748114,60.27377305071642
613.5554221688675,59.83238105512407,59.348040991208165,60.32802518799096
613.6194477791116,59.885841938342956,59.401282170259364,60.38237007263807
613.6834733893558,59.93939367204059,59.45461441519995,60.43625265202642
613.7474989995999,59.99303645622608,59.50803792879474,60.489828751996534
613.8115246098439,60.046770491357385,59.56155291427535,60.543194953382546
613.875550220088,60.10059597834224,59.615159575341345,60.597649476926385
613.9395758303322,60.15451311853767,59.66885811615979,60.65207584847135
614.0036014405762,60.20852211375078,59.72262914940176,60.706376386885914
614.0676270508203,60.26262316623959,59.776008516667495,60.76076910482676
614.1316526610644,60.31681647871249,59.82947858238655,60.815254203948584
614.1956782713086,60.37110225432926,59.88325562296819,60.86983188634874
614.2597038815526,60.42548069670108,59.937246290804346,60.92450235456721
614.3237294917967,60.479952009891214,59.991367548193374,60.9792658115873
614.3877551020408,60.5345163984149,60.04562256881592,61.034122460835306
614.451780712285,60.58917406723995,60.099970667279585,61.08921876273046
614.515806322529,60.64392522178683,60.15441204974025,61.14465360819996
